window,lag,raw_acf,absolute_acf,leverage
38,4,-0.08680095658887947,-0.2823950130263268,-0.025886114329273926
38,5,0.007659360101906185,-0.1500250725149054,0.033250534247967006
38,6,0.20386879284659581,-0.08621689710984967,0.004802638596663796
38,7,-0.029033916310169227,-0.14138056323267928,-0.1949737919933542
39,1,0.058745695792704576,-0.10794941690443433,-0.061524392327495694
39,2,-0.010127400377791588,0.044336556319135245,-0.05011710262473546
39,3,-0.39241363712771754,0.29415513956002903,0.11159684052599479
39,4,-0.2255051358792133,-0.17520182180232574,-0.08603940049263697
39,5,0.030418728069749323,-0.1188346576555168,0.011872805822220462
39,6,0.3694473783981375,0.06407760261597063,0.0869526746204557
39,7,0.03617040639424483,-0.18069550020543454,-0.15588090069702348
40,1,0.19419832196323566,0.12302167450611323,0.08271613938153888
40,2,-0.1601515583275162,0.12491316978183256,-0.019944636118781063
40,3,-0.7218468790249158,0.5203452157747368,0.24743984289150028
40,4,-0.4166830782770681,0.019593853913861092,-0.23728734462176104
40,5,0.2574764858212939,0.2235451430326212,-0.01690808486040489
40,6,0.38750891562265033,0.025751135453377608,0.2580583386622135
40,7,0.403245216027379,0.07934555129659793,0.06476646881048462
41,1,0.19886089104100887,0.09673049102482574,0.07575423549121685
41,2,-0.19578255074586354,0.13857451443383856,-0.014655370730466433
41,3,-0.6711235540828338,0.4918259733885356,0.2924696795182688
41,4,-0.3378521080589564,0.04589494256545122,-0.17491618733557562
41,5,0.22961636043422404,0.15350738553084603,-0.19055607828538887
41,6,0.27258579803694316,-0.06030340720065077,0.04953785581392738
41,7,0.2523726988213387,0.2717862366568006,0.1595636258029355
42,1,0.16320166724497898,0.11417968288063435,0.033494005739778156
42,2,-0.24521696454193923,0.09758846476907246,-0.05850429844822988
42,3,-0.6009347961114224,0.5653133821160353,0.3045230114966405
42,4,-0.31034339328720534,0.12773759028871906,-0.20322851524192362
42,5,0.3491940039280955,0.16375555273622616,-0.2644033959027931
42,6,0.2874253775252887,0.22424274934767502,0.009000758610857274
42,7,-0.10870979156294987,0.38893299076343585,0.22550739298255923
43,1,0.1025678792339513,0.08163194020772552,0.2647833029613436
43,2,-0.33004178334487266,0.013005158973732911,0.12174766666479017
43,3,-0.18649705355749094,0.2764093950482481,-0.22431238928757885
43,4,-0.15090212724083293,0.2388514332847738,-0.19618331304207276
43,5,0.37613278239008974,0.11199857566624523,-0.2379683814205915
43,6,0.019854048334464525,-0.15573049178110177,-0.1315197619684458
43,7,-0.6031031664214984,0.2836160532981873,0.19979994765287074
44,1,0.04183172849468087,0.13910391802093394,0.33399004098173307
44,2,-0.2492386006328572,-0.2123158717673374,0.3307950112470303
44,3,0.13870881025862183,0.160971392991098,-0.2142483345213148
44,4,-0.1220403806247263,0.07871085961859091,-0.08128799254698621
44,5,0.1512373250714025,-0.49899260599969236,-0.06300032949427718
44,6,0.007894958970159578,0.06616286754692827,-0.4392432760147745
44,7,-0.8656773770042098,0.5500981744295075,0.2535999776313586
45,1,-0.0748164854146113,-0.16938012186220777,-0.13893036353442675
45,2,0.06032095811653678,-0.5861035827358282,0.27868107265974007
45,3,0.07530626783603883,0.580715014208094,-0.3389678457844429
